weather_id,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed,city_key,date_key
1375,16.9,20.2,14.4,14.3,88,6.6,7,20250602
1376,25.6,32.4,19.7,0.0,46,9.8,8,20250602
1377,34.6,41.6,25.9,0.0,10,7.2,9,20250602
1378,34.6,39.3,29.6,0.0,10,9.9,1,20250603
1379,29.2,33.0,25.8,0.4,78,7.9,2,20250603
1380,20.0,26.3,14.8,0.0,59,13.4,3,20250603
1381,22.5,28.1,16.4,0.0,51,6.2,4,20250603
1382,14.4,17.4,11.8,3.7,74,18.7,5,20250603
1383,18.7,23.3,14.5,6.9,77,4.8,6,20250603
1384,17.5,22.2,13.4,0.5,84,3.8,7,20250603
1385,25.5,32.4,19.1,0.0,49,9.5,8,20250603
1386,35.0,41.5,28.2,0.0,11,11.9,9,20250603
1387,33.8,38.5,28.9,0.0,13,6.1,1,20250604
1388,28.6,32.5,25.6,0.0,75,8.5,2,20250604
1389,21.7,27.4,15.9,0.0,49,12.7,3,20250604
1390,24.6,30.0,19.4,0.0,46,6.1,4,20250604
1391,14.5,18.1,10.5,0.1,65,13.4,5,20250604
1392,19.3,26.6,14.0,13.5,76,6.2,6,20250604
1393,17.4,22.1,14.6,10.2,86,5.3,7,20250604
1394,26.9,34.8,19.4,0.0,47,10.3,8,20250604
1395,34.5,40.9,27.4,0.0,12,9.0,9,20250604
1396,34.5,39.8,29.5,0.0,13,5.4,1,20250605
1397,28.6,34.9,23.9,0.0,74,9.5,2,20250605
1398,25.1,33.2,16.6,0.0,36,5.2,3,20250605
1399,25.3,29.8,21.5,0.0,39,14.2,4,20250605
1400,14.0,16.7,12.5,9.2,82,14.9,5,20250605
1401,16.4,19.5,14.4,11.0,82,8.5,6,20250605
1402,16.6,19.9,13.3,3.6,83,7.0,7,20250605
1403,28.2,36.0,20.3,0.0,37,10.7,8,20250605
1404,35.0,41.6,27.6,0.0,11,7.6,9,20250605
1405,33.6,38.8,28.3,0.0,13,6.9,1,20250606
1406,29.3,33.7,25.7,0.0,73,7.4,2,20250606
1407,27.3,34.0,19.7,0.0,25,7.5,3,20250606
1408,22.8,27.4,19.2,0.0,65,16.4,4,20250606
1409,14.9,18.9,10.9,0.9,67,14.5,5,20250606
1410,18.6,24.6,13.7,0.0,69,11.4,6,20250606
1411,17.9,22.6,14.0,4.6,79,8.6,7,20250606
1412,28.9,37.7,20.4,0.0,38,9.9,8,20250606
1413,34.2,40.2,26.7,0.0,15,6.4,9,20250606
1414,34.7,39.8,28.8,0.0,11,6.0,1,20250607
1415,28.5,32.6,25.5,0.0,77,6.2,2,20250607
1416,26.7,33.7,19.5,0.0,26,7.3,3,20250607
1417,21.7,26.0,18.5,0.0,69,15.0,4,20250607
1418,13.4,17.6,11.2,13.5,82,11.5,5,20250607
1419,16.5,20.1,14.2,10.3,82,10.1,6,20250607
1420,16.4,20.8,14.2,19.6,89,6.1,7,20250607
1421,29.4,37.8,21.3,0.0,40,9.4,8,20250607
1422,36.0,42.5,28.1,0.0,11,8.3,9,20250607
1423,35.7,40.8,29.8,0.0,8,6.2,1,20250608
1424,28.4,32.0,25.0,0.0,76,8.8,2,20250608
1425,26.5,32.5,20.7,0.0,27,9.8,3,20250608
1426,21.8,26.2,18.2,0.0,71,11.2,4,20250608
1427,13.4,17.1,9.2,0.0,64,14.1,5,20250608
1428,14.6,18.0,11.8,2.7,75,15.2,6,20250608
1429,15.3,18.4,12.4,7.0,76,13.0,7,20250608
1430,29.2,37.6,21.5,0.0,45,9.5,8,20250608
1431,37.3,43.6,30.2,0.0,10,10.1,9,20250608
1432,36.0,42.4,29.0,0.0,9,11.1,1,20250609
1433,29.0,32.3,26.7,0.0,75,7.3,2,20250609
1434,26.2,32.0,20.4,0.0,36,11.4,3,20250609
1435,22.0,27.2,18.3,0.0,66,11.0,4,20250609
1436,15.3,19.8,10.9,0.0,68,11.3,5,20250609
1437,14.3,19.0,9.0,0.0,64,7.2,6,20250609
1438,15.9,21.3,10.6,0.0,66,3.9,7,20250609
1439,29.5,37.9,21.2,0.0,44,6.9,8,20250609
1440,37.7,44.8,29.7,0.0,10,8.5,9,20250609
1441,37.9,44.3,31.9,0.0,8,9.7,1,20250610
1442,29.1,32.5,26.3,0.0,75,6.9,2,20250610
1443,28.4,37.2,21.1,0.0,34,8.9,3,20250610
1444,22.6,27.0,19.5,0.0,74,17.9,4,20250610
1445,17.6,22.0,13.1,0.2,67,12.7,5,20250610
1446,17.3,23.9,9.4,0.0,64,8.6,6,20250610
1447,17.7,24.3,10.1,0.0,72,4.0,7,20250610
1448,30.4,38.9,22.2,0.0,42,7.6,8,20250610
1449,37.4,43.9,30.2,0.0,11,11.7,9,20250610
1450,38.3,44.0,31.0,0.0,6,5.4,1,20250611
1451,28.9,32.4,26.0,0.0,75,6.6,2,20250611
1452,27.6,33.6,21.7,0.0,37,9.6,3,20250611
1453,23.2,27.2,20.0,0.0,70,17.4,4,20250611
1454,17.5,23.2,12.8,0.2,69,11.5,5,20250611
1455,17.5,22.6,13.0,0.0,65,8.4,6,20250611
1456,19.1,25.0,12.6,0.0,69,5.0,7,20250611
1457,30.6,38.6,22.3,0.0,39,6.8,8,20250611
1458,36.9,42.9,29.9,0.0,10,10.0,9,20250611
1459,38.7,43.9,31.4,0.0,7,5.4,1,20250612
1460,29.2,32.4,26.0,0.0,72,5.3,2,20250612
1461,28.2,34.4,22.1,0.0,23,8.6,3,20250612
1462,23.5,28.2,20.1,0.0,71,13.8,4,20250612
1463,19.6,25.0,14.2,0.8,66,12.0,5,20250612
1464,18.7,24.9,12.0,0.0,59,9.9,6,20250612
1465,21.0,28.7,13.4,0.0,69,3.1,7,20250612
1466,31.1,38.5,23.7,0.0,37,6.8,8,20250612
1467,37.5,44.1,30.1,0.0,10,10.1,9,20250612
1468,39.1,45.1,31.9,0.0,7,6.2,1,20250613
1469,29.3,32.4,26.3,0.0,74,5.7,2,20250613
1470,28.4,35.3,20.6,0.0,24,7.3,3,20250613
1471,22.4,26.0,19.8,0.0,67,16.9,4,20250613
1472,22.8,28.6,16.6,0.6,58,8.9,5,20250613
1473,21.5,28.6,13.6,0.0,50,10.0,6,20250613
1474,23.9,31.3,16.0,0.0,69,3.2,7,20250613
1475,30.8,39.6,22.5,0.0,43,10.3,8,20250613
1476,38.6,45.4,31.0,0.0,10,10.6,9,20250613
1477,38.9,44.2,32.3,0.0,8,7.2,1,20250614
1478,29.4,32.9,26.2,0.0,74,6.5,2,20250614
1479,28.9,35.9,22.5,0.0,24,9.1,3,20250614
1480,21.6,25.1,19.2,0.0,60,14.5,4,20250614
1481,20.2,23.5,16.3,4.6,63,13.7,5,20250614
1482,23.5,32.1,14.7,0.0,45,5.7,6,20250614
1483,23.7,29.5,18.2,4.9,73,3.2,7,20250614
1484,30.4,39.1,22.9,0.0,38,9.8,8,20250614
1485,36.9,43.2,28.8,0.0,16,6.0,9,20250614
1486,38.8,44.3,32.4,0.0,7,8.7,1,20250615
1487,29.9,33.4,27.2,0.3,77,8.9,2,20250615
1488,26.4,31.4,22.0,0.0,28,11.6,3,20250615
1489,21.2,24.8,17.5,0.0,56,9.5,4,20250615
1490,18.3,23.5,13.2,0.2,62,11.9,5,20250615
1491,24.0,31.0,18.4,7.7,56,7.6,6,20250615
1492,21.4,27.9,17.4,15.9,79,5.6,7,20250615
1493,28.7,36.6,21.8,0.0,40,9.5,8,20250615
1494,36.6,42.3,30.3,0.0,21,11.6,9,20250615
1495,39.3,45.5,32.5,0.0,6,8.1,1,20250616
1496,30.2,33.5,27.8,0.8,79,9.5,2,20250616
1497,25.3,32.0,19.0,0.0,38,8.7,3,20250616
1498,22.5,27.1,16.8,0.0,48,5.7,4,20250616
1499,20.8,27.3,14.7,0.0,56,6.9,5,20250616
1500,17.3,20.6,13.9,2.8,72,10.0,6,20250616
1501,17.9,21.8,14.1,0.9,75,8.5,7,20250616
1502,27.6,35.3,20.8,0.0,48,9.5,8,20250616
1503,36.2,42.2,29.2,0.0,15,6.5,9,20250616
1504,39.0,45.1,32.6,0.0,7,9.1,1,20250617
1505,29.7,32.5,27.1,0.5,79,11.0,2,20250617
1506,25.8,32.3,19.3,0.0,34,7.3,3,20250617
1507,24.9,29.3,19.2,0.0,40,5.7,4,20250617
1508,21.4,26.8,15.4,0.0,54,9.1,5,20250617
1509,18.5,23.0,13.5,0.0,62,7.9,6,20250617
1510,19.1,24.7,13.4,0.0,65,9.9,7,20250617
1511,28.2,35.7,21.0,0.0,50,8.2,8,20250617
1512,35.2,41.5,28.6,0.0,21,8.0,9,20250617
1513,37.5,42.5,32.1,0.0,9,6.9,1,20250618
1514,29.6,33.2,27.2,0.0,74,6.6,2,20250618
1515,26.7,34.6,18.2,0.0,33,7.0,3,20250618
1516,24.4,29.7,19.7,0.0,59,12.9,4,20250618
1517,22.8,28.8,15.9,0.0,50,6.1,5,20250618
1518,20.7,26.8,13.4,0.0,53,5.2,6,20250618
1519,20.4,27.1,12.8,0.0,66,2.5,7,20250618
1520,29.3,36.8,22.1,0.0,44,9.9,8,20250618
1521,34.6,40.4,27.7,0.0,22,6.1,9,20250618
1522,36.1,41.1,30.4,0.0,9,8.9,1,20250619
1523,29.5,33.7,26.0,0.0,72,6.3,2,20250619
1524,27.0,34.0,20.2,0.0,28,7.4,3,20250619
1525,24.4,28.8,20.5,0.0,59,11.9,4,20250619
1526,25.3,32.0,18.9,0.0,45,5.7,5,20250619
1527,22.8,28.0,16.0,0.0,48,7.6,6,20250619
1528,22.8,29.4,15.4,0.0,63,5.9,7,20250619
1529,29.8,36.9,22.4,0.0,37,8.3,8,20250619
1530,34.4,40.5,26.2,0.0,22,4.7,9,20250619
1531,35.7,40.9,29.9,0.0,8,11.6,1,20250620
1532,29.2,33.1,25.3,0.0,70,6.6,2,20250620
1533,26.4,32.9,20.1,0.0,27,9.8,3,20250620
1534,23.7,29.9,19.7,0.1,61,10.8,4,20250620
1535,23.4,28.8,17.5,0.0,54,9.4,5,20250620
1536,21.0,25.4,15.6,0.0,50,9.5,6,20250620
1537,23.3,29.2,17.2,0.0,53,8.8,7,20250620
1538,29.7,37.7,21.8,0.0,41,8.3,8,20250620
1539,34.3,40.5,27.1,0.0,24,7.0,9,20250620
1540,35.7,41.0,29.9,0.0,7,9.6,1,20250621
1541,28.1,32.4,24.3,0.0,78,6.8,2,20250621
1542,26.7,32.8,20.3,0.0,29,8.8,3,20250621
1543,22.8,25.6,21.0,0.0,57,19.3,4,20250621
1544,25.5,31.5,18.4,0.0,44,9.4,5,20250621
1545,21.8,27.3,15.0,0.0,36,10.4,6,20250621
1546,22.6,29.1,15.5,0.0,57,4.9,7,20250621
1547,30.2,38.2,22.6,0.0,41,9.4,8,20250621
1548,34.6,41.0,26.9,0.0,13,5.2,9,20250621
1549,36.0,41.1,29.8,0.0,7,8.7,1,20250622
1550,28.1,32.0,24.9,0.0,77,8.5,2,20250622
1551,26.4,32.3,20.7,0.0,35,9.1,3,20250622
1552,22.0,24.6,19.5,0.0,49,15.5,4,20250622
1553,22.1,26.8,17.6,0.0,55,17.1,5,20250622
1554,24.4,31.5,14.6,0.0,32,6.6,6,20250622
1555,24.1,31.6,15.0,0.0,62,5.1,7,20250622
1556,30.2,38.2,23.1,0.0,42,10.9,8,20250622
1557,35.5,41.8,28.3,0.0,11,7.6,9,20250622
1558,36.6,41.7,30.3,0.0,7,7.2,1,20250623
1559,28.5,31.8,25.8,0.2,77,10.1,2,20250623
1560,25.1,31.8,18.9,0.0,49,8.3,3,20250623
1561,23.7,29.1,17.9,0.0,46,6.4,4,20250623
1562,18.9,22.7,16.2,0.4,52,18.8,5,20250623
1563,23.5,28.0,19.4,6.5,56,14.6,6,20250623
1564,23.0,27.8,18.8,5.2,68,10.2,7,20250623
1565,29.0,36.4,22.3,0.0,39,8.9,8,20250623
1566,35.0,41.4,27.8,0.0,11,6.8,9,20250623
1567,37.6,43.1,31.2,0.0,7,4.2,1,20250624
1568,28.6,32.5,25.9,0.0,76,9.4,2,20250624
1569,25.6,32.8,19.0,0.0,52,7.4,3,20250624
1570,26.6,32.1,20.4,0.0,33,7.9,4,20250624
1571,19.3,24.4,14.1,0.3,67,15.8,5,20250624
1572,22.6,28.1,16.4,0.0,51,14.0,6,20250624
1573,23.0,29.8,15.7,0.0,55,6.1,7,20250624
1574,29.1,36.9,21.1,0.0,46,8.5,8,20250624
1575,35.6,41.5,28.7,0.0,12,8.8,9,20250624
1576,37.6,42.6,31.8,0.0,9,4.8,1,20250625
1577,28.5,32.1,26.2,0.0,76,9.2,2,20250625
1578,26.3,33.0,20.7,0.0,38,8.7,3,20250625
1579,27.3,33.6,21.5,0.0,36,7.9,4,20250625
1580,21.4,27.4,16.4,0.0,65,9.4,5,20250625
1581,25.8,32.4,17.5,0.0,40,8.9,6,20250625
1582,25.4,33.3,16.8,0.0,52,3.7,7,20250625
1583,30.0,37.4,22.4,0.0,39,8.5,8,20250625
1584,34.8,41.1,27.1,0.0,20,7.1,9,20250625
1585,37.2,42.1,31.2,0.0,9,7.0,1,20250626
1586,28.3,31.4,26.0,0.5,78,10.7,2,20250626
1587,27.4,34.3,20.4,0.0,28,8.5,3,20250626
1588,28.3,35.1,21.6,0.0,39,11.4,4,20250626
1589,20.2,24.1,17.5,3.7,64,15.6,5,20250626
1590,24.4,31.8,19.5,6.7,54,10.9,6,20250626
1591,22.6,27.0,19.2,4.4,70,8.0,7,20250626
1592,29.7,36.6,22.2,0.0,39,7.2,8,20250626
1593,35.4,41.1,28.0,0.0,15,5.1,9,20250626
1594,37.7,42.8,31.6,0.0,8,8.6,1,20250627
1595,27.9,31.1,25.9,0.8,80,8.9,2,20250627
1596,29.3,36.0,22.1,0.0,21,8.5,3,20250627
1597,28.2,33.5,22.7,0.0,40,14.9,4,20250627
1598,20.0,26.9,13.8,1.8,65,12.8,5,20250627
1599,20.8,25.0,17.2,2.2,73,12.1,6,20250627
1600,21.8,26.8,16.1,0.4,68,5.2,7,20250627
1601,31.0,38.5,22.6,0.0,40,5.3,8,20250627
1602,35.8,42.0,28.7,0.0,13,6.4,9,20250627
1603,38.6,43.7,31.6,0.0,8,5.5,1,20250628
1604,27.5,30.1,25.9,2.4,83,11.7,2,20250628
1605,30.4,37.1,24.5,0.0,19,9.3,3,20250628
1606,25.5,29.9,22.3,0.1,54,15.3,4,20250628
1607,23.3,30.1,18.5,0.1,69,14.7,5,20250628
1608,22.8,28.0,17.4,0.4,67,7.3,6,20250628
1609,24.7,31.1,17.7,0.0,59,2.8,7,20250628
1610,31.8,39.8,23.0,0.0,39,6.0,8,20250628
1611,35.0,40.6,28.1,0.0,19,7.3,9,20250628
1612,38.3,43.1,33.0,0.0,8,10.9,1,20250629
1613,27.3,29.7,25.9,2.6,86,9.9,2,20250629
1614,29.6,34.6,25.4,0.0,19,10.4,3,20250629
1615,23.1,24.6,21.2,0.5,57,19.6,4,20250629
1616,23.7,29.8,18.1,0.0,60,8.0,5,20250629
1617,25.5,31.4,18.2,0.0,56,5.4,6,20250629
1618,26.7,33.7,19.0,0.0,54,5.2,7,20250629
1619,31.0,39.2,23.3,0.0,44,8.1,8,20250629
1620,35.1,40.8,28.4,0.0,21,10.6,9,20250629
1621,37.1,41.7,32.5,0.0,7,14.6,1,20250630
1622,27.0,29.4,25.3,0.7,86,8.6,2,20250630
1623,28.1,32.9,23.4,0.0,24,10.7,3,20250630
1624,24.5,28.5,20.6,0.0,49,4.7,4,20250630
1625,25.7,31.9,18.7,0.0,54,7.9,5,20250630
1626,26.0,31.2,19.5,0.2,51,7.0,6,20250630
1627,25.7,32.1,20.8,10.4,59,4.6,7,20250630
1628,31.0,38.3,23.2,0.0,44,6.8,8,20250630
1629,33.8,38.8,29.7,0.0,32,12.7,9,20250630
1630,37.3,41.8,32.6,0.0,10,12.0,1,20250701
1631,27.2,30.4,25.0,0.0,83,6.8,2,20250701
1632,27.1,32.3,21.5,0.0,31,11.5,3,20250701
1633,25.2,29.2,22.3,0.0,58,13.5,4,20250701
1634,28.2,33.6,23.6,0.0,47,5.8,5,20250701
1635,26.7,32.0,19.1,0.0,46,5.0,6,20250701
1636,25.7,31.6,21.0,0.9,65,3.9,7,20250701
1637,32.1,38.5,26.3,0.0,42,7.9,8,20250701
1638,32.3,38.8,25.3,0.0,44,11.6,9,20250701
1639,36.4,41.0,31.0,0.0,11,8.1,1,20250702
1640,26.4,30.6,23.8,0.1,86,5.7,2,20250702
1641,26.7,31.6,22.4,0.0,33,10.7,3,20250702
1642,23.6,27.3,19.8,0.0,54,13.1,4,20250702
1643,20.5,24.2,17.0,4.1,62,9.1,5,20250702
1644,27.4,34.4,18.6,0.0,40,6.4,6,20250702
1645,26.7,33.6,19.6,0.0,61,3.8,7,20250702
1646,30.3,37.4,23.8,0.0,49,8.7,8,20250702
1647,32.3,37.5,28.5,0.0,44,14.6,9,20250702
1648,36.7,41.4,31.2,0.0,11,7.4,1,20250703
1649,25.2,29.5,22.5,0.0,86,5.9,2,20250703
1650,26.6,32.0,21.5,0.0,36,12.1,3,20250703
1651,23.8,28.8,18.7,0.0,51,9.1,4,20250703
1652,18.6,23.6,12.7,0.0,45,7.2,5,20250703
1653,24.0,27.8,20.4,3.3,63,9.1,6,20250703
1654,24.3,29.6,20.9,0.3,66,6.8,7,20250703
1655,31.6,39.1,23.8,0.0,42,6.6,8,20250703
1656,32.3,38.1,26.5,0.0,45,12.9,9,20250703
1657,36.8,41.0,32.0,0.0,13,6.4,1,20250704
1658,27.2,32.0,23.0,0.0,79,7.2,2,20250704
1659,25.9,31.0,21.1,0.0,35,13.0,3,20250704
1660,24.3,29.0,19.6,0.0,54,11.0,4,20250704
1661,20.7,26.2,14.4,0.0,43,10.6,5,20250704
1662,20.4,24.6,17.1,6.6,73,5.6,6,20250704
1663,21.7,26.2,18.2,5.9,76,4.7,7,20250704
1664,31.6,39.3,24.3,0.0,43,8.8,8,20250704
1665,34.6,40.4,27.9,0.0,33,10.7,9,20250704
1666,36.4,40.8,31.8,0.0,12,7.8,1,20250705
1667,27.4,30.7,25.2,0.2,76,8.2,2,20250705
1668,25.2,31.4,19.3,0.0,37,10.8,3,20250705
1669,25.0,29.7,20.3,0.0,49,13.7,4,20250705
1670,19.4,21.7,16.4,2.1,66,16.9,5,20250705
1671,22.7,30.0,14.8,0.0,55,6.3,6,20250705
1672,22.8,28.3,16.8,0.0,63,4.5,7,20250705
1673,31.0,38.4,23.2,0.0,39,9.6,8,20250705
1674,33.9,38.6,28.6,0.0,36,13.1,9,20250705
1675,34.3,38.8,29.9,0.0,10,11.4,1,20250706
1676,27.2,30.4,24.7,0.0,79,8.0,2,20250706
1677,25.8,33.0,18.6,0.0,43,9.0,3,20250706
1678,25.9,30.9,21.3,0.0,58,16.0,4,20250706
1679,19.3,22.5,17.3,3.8,69,10.4,5,20250706
1680,21.6,27.0,16.7,0.6,47,8.5,6,20250706
1681,21.0,27.6,15.5,0.9,51,7.3,7,20250706
1682,30.7,38.4,23.0,0.0,42,9.5,8,20250706
1683,35.3,40.7,29.4,0.0,31,10.6,9,20250706
1684,34.5,39.7,28.7,0.0,11,11.5,1,20250707
1685,27.2,30.6,24.9,0.4,80,9.3,2,20250707
1686,26.6,33.3,19.8,0.0,38,11.6,3,20250707
1687,26.9,33.5,21.9,0.0,59,11.5,4,20250707
1688,16.5,19.6,13.5,10.0,69,13.5,5,20250707
1689,17.2,21.5,13.9,14.3,74,14.8,6,20250707
1690,16.0,20.1,13.1,13.6,81,10.3,7,20250707
1691,30.9,39.4,22.3,0.0,40,8.0,8,20250707
1692,34.9,39.9,29.4,0.0,33,12.1,9,20250707
1693,35.6,40.8,29.4,0.0,10,10.0,1,20250708
1694,27.2,30.2,25.2,0.5,82,9.2,2,20250708
1695,27.5,33.3,21.9,0.0,34,12.7,3,20250708
1696,27.0,33.8,21.7,0.0,61,8.5,4,20250708
1697,17.4,21.9,12.4,0.2,59,9.4,5,20250708
1698,12.7,15.5,10.5,15.7,85,14.7,6,20250708
1699,13.0,16.1,11.1,12.7,83,11.3,7,20250708
1700,31.2,39.2,23.3,0.0,39,7.4,8,20250708
1701,31.6,38.5,27.8,0.0,47,14.0,9,20250708
1702,36.2,41.4,30.0,0.0,9,8.4,1,20250709
1703,26.9,29.7,24.9,1.2,84,9.5,2,20250709
1704,27.5,33.1,21.0,0.0,26,10.8,3,20250709
1705,29.4,37.0,22.4,0.0,46,6.0,4,20250709
1706,19.9,25.2,13.7,0.9,60,5.4,5,20250709
1707,13.7,17.5,9.8,5.7,73,13.4,6,20250709
1708,15.1,19.6,10.4,1.7,70,3.9,7,20250709
1709,31.0,38.5,22.6,0.0,42,7.5,8,20250709
1710,31.3,35.3,28.5,0.0,48,13.8,9,20250709
1711,36.9,42.5,30.0,0.0,8,7.5,1,20250710
1712,26.7,29.9,24.5,0.3,84,7.4,2,20250710
1713,28.6,35.1,22.5,0.0,27,9.8,3,20250710
1714,24.5,29.0,21.9,0.0,54,16.9,4,20250710
1715,23.8,30.0,17.7,0.0,52,6.1,5,20250710
1716,16.5,21.4,11.6,0.7,65,7.1,6,20250710
1717,17.3,22.9,10.8,0.0,66,5.0,7,20250710
1718,32.1,40.0,24.1,0.0,41,6.4,8,20250710
1719,31.2,39.0,27.2,2.4,48,12.0,9,20250710
1720,37.4,42.3,31.6,0.0,8,8.1,1,20250711
1721,26.4,29.7,24.5,1.0,85,8.1,2,20250711
1722,29.8,36.1,23.7,0.0,30,9.3,3,20250711
1723,24.8,28.8,21.2,0.0,58,14.8,4,20250711
1724,25.4,31.7,19.0,0.0,46,5.1,5,20250711
1725,17.0,21.2,14.1,1.0,70,7.4,6,20250711
1726,19.0,25.0,12.5,0.1,68,2.9,7,20250711
1727,31.5,38.6,24.1,0.0,46,7.3,8,20250711
1728,30.2,34.7,25.1,0.6,52,10.7,9,20250711
1729,37.8,43.0,31.4,0.0,8,7.6,1,20250712
1730,26.6,30.1,24.5,0.3,84,6.2,2,20250712
1731,29.7,36.1,23.6,0.0,25,8.0,3,20250712
1732,25.0,28.1,22.3,0.0,63,16.4,4,20250712
1733,24.0,28.8,19.9,0.0,49,7.5,5,20250712
1734,18.7,24.8,13.6,0.4,62,9.4,6,20250712
1735,20.5,26.1,14.4,0.0,59,3.9,7,20250712
1736,31.6,39.4,24.7,0.0,47,8.9,8,20250712
1737,31.5,36.6,26.9,0.0,48,10.9,9,20250712
1738,38.6,43.9,32.3,0.0,10,9.4,1,20250713
1739,26.6,29.9,24.8,0.5,85,6.6,2,20250713
1740,28.1,34.9,21.7,0.0,31,9.5,3,20250713
1741,26.0,30.0,21.8,0.0,56,16.4,4,20250713
1742,22.2,27.7,15.8,0.1,57,5.3,5,20250713
1743,21.1,28.3,12.8,0.3,54,9.0,6,20250713
1744,21.9,27.1,15.8,0.9,63,6.3,7,20250713
1745,30.4,37.7,23.6,0.0,47,8.8,8,20250713
1746,32.1,38.6,26.1,2.8,45,9.4,9,20250713
1747,39.4,44.9,33.0,0.0,10,9.7,1,20250714
1748,26.4,29.3,24.7,1.4,87,6.3,2,20250714
1749,27.8,34.3,21.4,0.0,31,8.8,3,20250714
1750,26.1,30.7,21.6,0.0,59,15.9,4,20250714
1751,21.3,24.9,18.3,0.9,57,15.2,5,20250714
1752,20.5,23.2,17.0,3.9,65,14.5,6,20250714
1753,21.0,25.0,17.8,4.0,74,8.6,7,20250714
1754,30.1,37.3,23.2,0.0,47,7.5,8,20250714
1755,33.5,38.7,27.8,0.0,40,9.5,9,20250714
1756,39.4,44.7,33.2,0.0,8,8.6,1,20250715
1757,26.9,30.0,24.8,0.2,84,7.3,2,20250715
1758,27.0,32.7,20.7,0.0,31,11.1,3,20250715
1759,26.9,31.3,23.1,0.0,62,18.3,4,20250715
1760,18.5,21.6,14.5,0.7,58,16.0,5,20250715
1761,18.6,24.2,15.5,12.2,78,11.6,6,20250715
1762,19.8,23.8,16.4,3.3,80,7.8,7,20250715
1763,31.0,37.3,24.2,0.0,34,5.1,8,20250715
1764,31.5,36.4,27.8,0.0,46,11.8,9,20250715
1765,39.5,44.6,33.1,0.0,8,6.7,1,20250716
1766,26.6,29.7,24.6,0.8,83,7.8,2,20250716
1767,27.6,32.7,22.5,0.0,28,11.6,3,20250716
1768,27.5,32.4,22.8,0.0,51,14.4,4,20250716
1769,19.9,23.8,15.2,0.0,59,12.4,5,20250716
1770,17.3,22.3,14.6,9.1,77,14.1,6,20250716
1771,18.5,21.5,16.2,5.2,74,7.3,7,20250716
1772,33.1,39.7,24.5,0.0,30,6.6,8,20250716
1773,28.8,32.9,25.4,2.8,60,13.4,9,20250716
1774,39.6,44.5,34.4,0.0,9,11.0,1,20250717
1775,26.9,30.4,24.6,0.0,82,6.1,2,20250717
1776,28.4,33.6,22.8,0.0,24,11.2,3,20250717
1777,27.9,33.6,22.4,0.0,54,11.7,4,20250717
1778,22.0,25.8,18.8,0.8,63,6.2,5,20250717
1779,16.3,20.4,12.1,2.3,75,12.2,6,20250717
1780,18.5,23.6,14.4,2.5,72,3.7,7,20250717
1781,34.1,40.9,26.2,0.0,26,9.4,8,20250717
1782,30.7,36.1,26.2,0.0,51,9.0,9,20250717
1783,38.9,43.7,33.3,0.0,9,9.9,1,20250718
1784,26.8,29.8,25.0,1.9,86,8.8,2,20250718
1785,28.5,33.8,23.4,0.0,25,9.8,3,20250718
1786,25.5,27.9,23.0,0.0,60,14.1,4,20250718
1787,23.6,29.4,18.2,0.0,59,8.9,5,20250718
1788,19.4,24.8,13.9,0.0,62,7.1,6,20250718
1789,20.1,25.9,14.0,0.0,70,2.8,7,20250718
1790,33.6,40.0,26.5,0.0,30,8.6,8,20250718
1791,34.1,39.9,28.3,0.0,39,8.7,9,20250718
1792,38.1,43.1,32.7,0.0,10,11.5,1,20250719
1793,26.4,29.0,24.7,0.9,86,8.0,2,20250719
1794,26.0,31.7,20.8,0.0,38,9.8,3,20250719
1795,25.9,30.0,22.2,0.0,60,13.9,4,20250719
1796,20.2,22.5,17.9,16.1,76,5.7,5,20250719
1797,21.2,29.6,13.1,0.4,63,7.1,6,20250719
1798,19.8,27.4,15.2,10.4,84,4.4,7,20250719
1799,31.9,38.8,24.7,0.0,39,8.5,8,20250719
1800,28.9,33.9,24.6,7.5,60,11.8,9,20250719
1801,37.5,42.5,31.7,0.0,9,11.6,1,20250720
1802,26.1,29.2,24.4,0.7,86,5.4,2,20250720
1803,25.4,31.3,19.5,0.0,51,10.7,3,20250720
1804,27.6,32.5,22.2,0.0,45,9.2,4,20250720
1805,18.2,20.4,16.1,2.8,79,12.0,5,20250720
1806,24.7,31.7,17.2,1.9,55,7.0,6,20250720
1807,21.0,27.5,15.5,2.0,80,3.4,7,20250720
1808,31.0,37.6,24.2,0.0,46,7.2,8,20250720
1809,31.5,37.2,26.2,0.0,44,10.5,9,20250720
1810,37.9,43.6,31.1,0.0,8,9.2,1,20250721
1811,26.0,28.8,24.5,1.3,88,4.9,2,20250721
1812,27.7,33.8,21.8,0.0,41,9.7,3,20250721
1813,29.2,33.6,23.5,0.0,30,6.1,4,20250721
1814,18.1,22.6,14.4,0.6,74,8.1,5,20250721
1815,18.6,21.6,16.7,13.4,80,8.3,6,20250721
1816,18.5,21.8,16.7,23.1,85,5.0,7,20250721
1817,31.8,39.3,24.6,0.0,44,7.2,8,20250721
1818,34.1,40.3,28.2,0.0,37,8.8,9,20250721
1819,38.7,44.0,32.4,0.0,9,9.5,1,20250722
1820,26.1,29.1,24.4,1.8,85,8.4,2,20250722
1821,29.9,36.5,23.2,0.0,35,7.8,3,20250722
1822,31.0,36.5,24.5,0.0,27,7.1,4,20250722
1823,18.8,22.3,15.3,1.0,76,9.8,5,20250722
1824,19.1,22.9,15.8,1.1,65,15.1,6,20250722
